customer_id,trans_date
CS1845,16-Oct-12
CS3261,27-Dec-11
CS3946,13-Aug-11
CS5640,03-Mar-14
CS4867,25-Feb-14
CS4891,22-Feb-14
CS1590,21-Apr-13
CS1745,30-Jun-14
CS4905,12-Jun-11
CS5587,08-Jul-11
CS2342,03-Aug-12
CS5580,29-Oct-12
CS4203,30-Jun-11
CS4139,06-Jan-13
CS1327,30-Aug-12
CS3963,11-Aug-11
CS4507,10-Oct-12
CS2155,29-Nov-11
CS4612,15-Jun-11
CS3895,09-Aug-13
CS4120,12-Oct-12
CS3133,26-Apr-14
CS5884,14-Feb-13
CS3607,08-Jan-13
CS6091,04-Oct-13
CS3332,29-Mar-12
CS3743,21-Jan-13
CS4348,16-Apr-14
CS2770,02-Oct-11
CS3475,30-Apr-13
CS2775,13-Nov-13
CS1819,05-Feb-14
CS1959,15-Jul-13
CS1457,08-Jul-12
CS5141,14-Dec-12
CS5431,16-Sep-13
CS4039,18-Dec-13
CS2501,27-Mar-14
CS2693,06-Mar-13
CS5317,03-Apr-12
CS2919,11-Dec-13
CS1607,07-Feb-13
CS2037,01-Jun-11
CS2601,09-Jun-14
CS5170,10-May-12
CS1173,15-Jun-14
CS4178,19-Feb-14
CS3089,27-Sep-12
CS4962,15-Jan-13
CS2102,09-Jun-13
CS3790,26-May-14
CS4106,20-Jun-11
CS3547,12-Dec-11
CS4103,20-May-14
CS4683,03-Nov-14
CS2684,25-Apr-13
CS5274,20-Dec-14
CS2709,25-Mar-13
CS4502,22-Nov-14
CS4326,03-Jul-12
CS2052,16-Jun-12
CS1817,02-Jul-14
CS5464,30-Jan-15
CS2810,18-Jul-12
CS5498,06-Jan-12
CS3340,25-Sep-12
CS2429,23-Feb-14
CS5275,28-Aug-13
CS2804,07-Apr-12
CS4321,11-Aug-14
CS4561,01-Jul-13
CS5562,21-Jun-11
CS4353,30-May-12
CS5856,14-Sep-13
CS4664,08-Dec-13
CS5212,25-Sep-13
CS2566,25-Mar-14
CS4437,24-Jan-13
CS1488,19-Jul-11
CS3824,19-Sep-14
CS5998,16-Jan-13
CS1845,05-Jun-13
CS5840,13-Nov-12
CS2016,16-Feb-14
CS2269,28-May-14
CS3657,03-Mar-13
CS1789,06-Jul-14
CS5621,14-Dec-14
CS2019,24-Jun-13
CS3635,25-Jan-15
CS1163,10-Jun-13
CS1295,29-Jun-11
CS1535,28-Feb-12
CS2980,24-Dec-12
CS4287,22-Dec-14
CS3131,21-Feb-14
CS1311,25-Jul-14
CS2001,28-Apr-14
CS5662,11-Mar-13
CS4901,09-Apr-14
CS2679,26-May-13
CS1675,22-Mar-13
CS5842,24-Nov-13
CS5845,17-Jul-14
CS3853,19-Nov-12
CS1161,31-Jan-12
CS5279,21-Sep-11
CS2342,28-Aug-14
CS2445,19-Feb-13
CS4341,15-Dec-14
CS2274,13-Aug-14
CS5736,25-Sep-11
CS4820,14-Aug-14
CS3572,25-Dec-11
CS3622,09-Jul-12
CS3245,31-May-14
CS2747,09-Jun-14
CS2290,18-Feb-12
CS6018,29-Jul-11
CS5319,07-Jan-12
CS5291,11-May-12
CS2984,10-Jun-13
CS4789,25-May-13
CS5062,17-Jan-12
CS1712,23-Aug-11
CS3077,15-Jun-12
CS1718,14-Oct-14
CS4058,27-Dec-13
CS1914,03-Feb-12
CS5373,24-Apr-13
CS3058,25-Dec-11
CS3882,15-Feb-14
CS2380,01-Dec-14
CS1661,20-Oct-12
CS4716,03-Feb-12
CS3505,23-Oct-14
CS2321,10-Jul-12
CS4455,23-Jan-12
CS2399,27-Jul-13
CS3883,26-Mar-13
CS2408,24-Jun-11
CS1972,30-Dec-12
CS2146,19-Mar-13
CS3767,05-Apr-13
CS3545,04-Aug-11
CS4971,09-May-14
CS2997,01-Jun-13
CS4233,29-Nov-12
CS5218,19-Aug-11
CS5974,15-May-13
CS2676,13-May-12
CS2159,13-Feb-15
CS4650,11-Oct-11
CS2197,15-Jan-13
CS3270,24-Dec-13
CS3746,09-Jun-14
CS4841,13-Apr-12
CS4942,15-Dec-13
CS2756,04-Dec-11
CS5334,24-Jul-14
CS1586,20-Dec-12
CS4943,07-Feb-14
CS2404,29-Aug-14
CS3114,14-Feb-14
CS3757,28-Aug-12
CS5348,13-Feb-14
CS3357,26-May-13
CS3813,02-Mar-12
CS1770,29-Jun-14
CS3168,14-Feb-15
CS2299,07-May-13
CS2457,09-Jul-12
CS6053,03-Jan-15
CS5308,21-Jun-13
CS4113,03-Jul-11
CS2048,23-Aug-11
CS3358,29-Jan-12
CS1488,30-Oct-13
CS5755,28-Dec-12
CS2058,08-Feb-12
CS2472,03-Sep-14
CS5296,29-Dec-14
CS3180,07-Feb-13
CS3033,24-Jun-13
CS5774,27-Nov-12
CS1212,09-Nov-11
CS2574,16-Nov-14
CS5836,14-Jan-15
CS2441,18-Dec-14
CS4506,20-Jun-14
CS1337,09-Jun-14
CS2058,05-Mar-15
CS4468,05-Aug-13
CS3014,31-Aug-13
CS5471,13-Mar-12
CS2760,17-Aug-12
CS3846,29-Mar-13
CS3591,08-Sep-11
CS2708,26-Mar-14
CS1427,09-Mar-15
CS5707,16-Nov-12
CS3189,26-Jul-11
CS5723,21-Jan-14
CS2906,18-Jan-15
CS2973,21-Jun-14
CS4644,14-Jan-13
CS3447,04-Jun-11
CS5952,20-May-11
CS1704,28-Aug-13
CS2407,17-Dec-11
CS2700,28-Apr-13
CS5225,30-Aug-13
CS5375,12-Oct-13
CS3664,16-Jul-12
CS5502,30-Aug-14
CS5814,01-Nov-14
CS1757,14-Dec-14
CS2469,29-Jun-11
CS2520,02-Jun-12
CS3195,25-Aug-12
CS5476,25-Mar-12
CS2912,03-Aug-13
CS4067,10-Apr-12
CS3817,10-Nov-14
CS3528,31-Jul-11
CS4522,28-Dec-13
CS2039,28-Dec-12
CS1825,27-Oct-12
CS4483,11-Apr-12
CS5600,16-May-11
CS2989,07-Mar-15
CS4462,24-Aug-11
CS3762,17-Feb-14
CS5758,15-Jul-11
CS3077,07-Dec-14
CS1745,14-Dec-11
CS5602,27-Sep-11
CS5712,10-May-13
CS1141,04-Oct-14
CS3276,31-Mar-12
CS4377,28-Jul-11
CS4738,25-Sep-14
CS2424,16-Jul-12
CS4239,12-Jul-13
CS3325,26-Oct-11
CS5999,03-May-13
CS2142,20-Feb-13
CS2303,24-Mar-14
CS5718,14-Nov-11
CS3958,02-Sep-14
CS3269,28-Jun-13
CS3457,05-Jun-14
CS5170,20-Aug-12
CS3411,05-Feb-14
CS1913,07-Apr-14
CS4699,04-Sep-13
CS1157,28-Jun-12
CS5278,17-Jan-13
CS3595,18-Jun-13
CS5405,24-May-13
CS2141,16-Mar-15
CS2954,11-Jul-13
CS3908,31-Aug-12
CS5032,27-Jun-13
CS4820,10-Apr-14
CS3145,20-Jun-12
CS5547,10-Dec-13
CS3949,20-Jan-12
CS3883,08-Aug-13
CS5395,27-Jul-12
CS5825,16-Jun-14
CS3100,01-May-12
CS5879,17-Nov-13
CS1452,25-Nov-12
CS5964,08-Jun-13
CS3979,08-Aug-11
CS5163,30-Oct-13
CS4310,13-Jun-11
CS5828,12-May-14
CS5209,17-Jan-14
CS5120,22-Feb-15
CS2610,09-Oct-14
CS5548,21-Aug-11
CS5892,04-Jan-12
CS1894,12-May-13
CS5372,17-Apr-13
CS1316,11-Aug-13
CS3773,24-Jun-12
CS3227,11-Jul-14
CS2720,14-Jun-12
CS5213,05-Oct-13
CS3342,21-Feb-15
CS4660,13-Mar-12
CS4018,13-May-12
CS4430,03-Dec-12
CS2570,01-May-13
CS2681,10-Dec-14
CS2818,16-Apr-14
CS3908,13-Jul-13
CS4997,22-Dec-13
CS2043,24-Apr-12
CS1970,08-Feb-15
CS2438,09-Jul-13
CS1493,28-Dec-12
CS1304,24-Dec-12
CS1181,23-Oct-13
CS4175,17-Sep-13
CS4227,05-May-13
CS2618,21-Oct-11
CS4037,20-Sep-13
CS4382,25-Dec-12
CS1118,01-Mar-13
CS3755,01-Sep-12
CS2718,03-Nov-14
CS4470,25-Jan-13
CS5847,12-Feb-15
CS3251,05-Feb-13
CS1637,09-Jul-14
CS2123,29-Nov-11
CS4277,27-Aug-14
CS4936,20-Jun-13
CS1588,17-May-11
CS5539,23-Sep-13
CS3767,16-Oct-14
CS1405,18-Aug-12
CS4010,23-Apr-13
CS1549,19-Mar-14
CS5334,12-Feb-15
CS2745,17-Dec-12
CS2697,03-Jan-14
CS3313,01-Oct-11
CS5673,12-Jul-13
CS3831,15-May-13
CS5135,18-Feb-13
CS2564,17-Jan-12
CS3084,22-Apr-13
CS1641,18-Jan-13
CS2907,03-Jun-12
CS3802,02-Aug-13
CS5591,13-Aug-12
CS1821,18-Aug-12
CS3971,02-May-13
CS4580,09-Jun-12
CS3667,11-Nov-12
CS5031,26-Oct-13
CS3722,07-Jun-11
CS5123,21-Dec-13
CS5097,13-Oct-12
CS2077,02-Dec-14
CS2153,22-Dec-14
CS2951,05-Mar-14
CS5758,07-Sep-13
CS4470,16-Dec-13
CS1822,01-Feb-12
CS1136,13-Sep-13
CS4007,13-Dec-13
CS6107,12-Dec-14
CS4876,27-Feb-14
CS2040,26-May-14
CS5417,20-Feb-14
CS3077,24-Jul-14
CS1206,08-Sep-14
CS1751,10-Feb-13
CS5296,24-Sep-11
CS6099,21-May-12
CS4219,03-Nov-14
CS3002,05-Feb-12
CS3992,10-Feb-13
CS5663,06-Mar-13
CS2400,06-Sep-11
CS2393,22-Dec-12
CS5856,20-Aug-14
CS2453,22-Nov-14
CS2166,11-Dec-13
CS1847,15-Jan-14
CS1867,04-Nov-12
CS1372,17-Dec-12
CS5211,04-Jun-12
CS2884,09-Nov-11
CS1370,09-Aug-14
CS2776,16-Oct-11
CS5793,24-Nov-14
CS4063,03-Aug-14
CS3224,30-Aug-11
CS3999,05-Jun-12
CS1465,24-Apr-13
CS4965,10-Jul-11
CS4689,29-Jun-14
CS4562,22-Sep-14
CS4056,24-Jan-14
CS2696,06-Jul-13
CS1937,06-Oct-12
CS5292,24-Apr-13
CS4691,06-Feb-12
CS1894,03-Jan-13
CS2602,23-Aug-11
CS4269,15-Jun-13
CS1570,10-Aug-14
CS4365,24-Jul-14
CS5206,20-May-14
CS2042,07-May-13
CS3028,18-Oct-11
CS2107,29-Oct-13
CS2893,22-Jul-14
CS4905,02-Mar-15
CS2138,27-Jun-11
CS3249,18-Aug-13
CS5353,27-Mar-13
CS5213,30-Aug-13
CS2011,25-Dec-11
CS1793,04-Aug-12
CS1982,14-Dec-13
CS4539,13-Nov-11
CS3877,29-Aug-14
CS3223,17-Oct-13
CS4163,14-Feb-14
CS1659,28-Feb-12
CS5963,28-Oct-11
CS4251,05-Aug-14
CS3886,22-Nov-14
CS4869,20-Dec-14
CS5080,15-May-12
CS3688,09-Sep-14
CS2386,06-Jun-12
CS1673,08-Feb-12
CS5089,18-Sep-11
CS2007,21-Sep-11
CS4604,22-Jul-14
CS5830,09-Apr-12
CS5772,12-Aug-14
CS4483,01-Dec-14
CS5090,05-Sep-12
CS3494,06-Apr-13
CS3475,14-Nov-14
CS3666,04-Sep-11
CS4852,27-Oct-13
CS3057,26-Aug-14
CS2469,17-Mar-12
CS3024,07-Jul-13
CS3197,06-Jun-12
CS4555,08-Nov-13
CS1518,01-Aug-13
CS4867,24-Aug-12
CS1729,19-Nov-13
CS3754,10-Jun-14
CS5211,25-Aug-14
CS4280,01-Oct-14
CS1576,21-Sep-13
CS5810,30-Sep-13
CS5701,27-Mar-12
CS3824,15-Jul-14
CS1136,27-Dec-12
CS2286,22-Feb-13
CS3489,08-Jan-14
CS5611,05-Mar-13
CS4971,03-Feb-12
CS2693,15-Nov-11
CS4007,17-Nov-13
CS3131,15-Nov-13
CS3396,02-Apr-14
CS5739,25-Jan-15
CS3243,12-Oct-13
CS2409,09-Jan-12
CS1521,29-Jun-12
CS3429,24-Feb-12
CS3650,26-Dec-11
CS6037,08-Jun-13
CS5664,24-Apr-12
CS5964,02-Apr-14
CS1448,12-Jun-14
CS3071,06-Jun-14
CS4983,30-Dec-14
CS2328,06-Mar-14
CS4982,23-Jul-14
CS3360,21-Aug-13
CS4497,14-Oct-12
CS5468,14-Apr-13
CS5475,31-Mar-13
CS5519,05-Dec-12
CS1414,16-Jul-13
CS4466,04-Jan-14
CS2625,15-Nov-14
CS2897,26-Jul-11
CS3249,19-Mar-12
CS3483,16-Feb-12
CS2493,25-Mar-13
CS5262,22-Oct-12
CS2586,05-Aug-13
CS3828,20-May-12
CS3663,18-Mar-14
CS6085,21-Jul-11
CS4919,16-Oct-12
CS6032,16-Dec-13
CS2708,17-Apr-13
CS5561,11-Jul-13
CS3627,13-Jun-12
CS2172,04-Feb-13
CS6032,13-Dec-12
CS3840,13-Aug-14
CS3976,05-Nov-13
CS6097,08-May-14
CS5302,03-Nov-11
CS1959,09-Sep-14
CS2483,21-Apr-12
CS2802,05-Jul-11
CS1201,06-Jan-12
CS2731,28-Feb-15
CS2903,29-Sep-14
CS5757,15-Aug-13
CS4159,17-Aug-14
CS1460,05-Sep-13
CS2952,06-Apr-14
CS3692,05-Aug-11
CS5295,30-Sep-14
CS4581,27-Dec-13
CS5153,11-Jul-14
CS4956,07-Dec-13
CS1432,10-Aug-14
CS2189,30-Sep-11
CS5955,08-Oct-11
CS5660,03-Oct-11
CS1991,31-Dec-13
CS2083,02-Jul-13
CS1565,28-Jan-14
CS1800,02-Apr-14
CS5749,25-Dec-13
CS2593,28-Jan-14
CS1976,16-Jul-13
CS4837,09-Apr-13
CS1901,31-Aug-13
CS2071,14-Apr-12
CS2516,15-Sep-14
CS2191,11-Feb-15
CS3586,17-Dec-12
CS1996,10-Feb-12
CS4862,25-May-14
CS6073,28-Sep-11
CS1621,23-Nov-13
CS2372,12-Jan-14
CS2788,08-Jan-15
CS4553,21-Nov-12
CS1999,07-Sep-13
CS3700,11-Jul-11
CS4568,13-Feb-13
CS2808,20-Oct-11
CS4162,30-Dec-13
CS2448,24-Jan-13
CS2344,11-Jul-12
CS1677,03-May-13
CS5051,20-Aug-11
CS4019,12-Jun-12
CS4662,22-Jul-14
CS3978,24-Oct-12
CS6099,01-Mar-14
CS1673,14-Jan-12
CS1650,01-Jun-11
CS1678,06-Oct-13
CS4035,18-Nov-11
CS3919,18-Jan-12
CS1203,27-Jan-15
CS2305,24-Feb-15
CS5612,15-Aug-13
CS3035,01-Apr-14
CS1294,15-Aug-11
CS4839,25-Aug-13
CS2572,01-Jun-12
CS4537,20-Aug-12
CS6043,05-May-14
CS5266,20-Jun-14
CS1725,02-Jun-14
CS4946,20-Dec-14
CS5191,16-Jul-11
CS3081,28-May-11
CS1342,08-Sep-12
CS4557,09-Mar-13
CS4395,22-May-13
CS1144,10-Jul-14
CS3881,29-Sep-13
CS2527,16-Feb-15
CS5018,26-Sep-11
CS2285,09-Nov-12
CS4839,07-Nov-14
CS5750,20-Jan-15
CS3367,09-Jan-15
CS4056,20-Nov-12
CS3540,07-Mar-12
CS4301,30-Aug-11
CS2956,06-Feb-13
CS1563,05-Feb-14
CS1777,08-Aug-14
CS2518,22-Sep-12
CS2350,01-May-14
CS4537,04-Jul-14
CS2669,17-Dec-13
CS3589,07-Jun-14
CS2184,05-Jun-14
CS5802,15-Apr-14
CS5826,24-Apr-13
CS5128,22-Jan-12
CS5866,21-Oct-11
CS5171,16-Nov-11
CS3406,16-May-13
CS1515,13-Nov-12
CS3936,03-May-13
CS3095,11-Sep-12
CS3526,25-Feb-13
CS3696,12-Nov-12
CS6060,03-Oct-14
CS3167,25-Apr-13
CS5990,16-Sep-13
CS3197,01-Apr-14
CS2179,10-May-12
CS3103,29-Sep-11
CS5806,29-Jun-11
CS4141,31-Oct-13
CS4654,23-Mar-13
CS2095,10-Jun-14
CS4690,09-Nov-14
CS2051,26-May-12
CS1911,01-Aug-12
CS2058,09-Dec-13
CS5438,21-Nov-14
CS1695,28-Feb-12
CS4159,29-Oct-11
CS4202,29-Nov-14
CS4434,24-Jul-12
CS1326,10-Nov-12
CS3361,05-Apr-13
CS2482,14-May-14
CS5221,22-Nov-14
CS3473,14-May-13
CS3589,25-Jan-12
CS5922,29-May-12
CS4990,07-Aug-12
CS2736,19-May-13
CS2223,16-Jan-14
CS5523,12-Oct-12
CS3600,16-Dec-12
CS3013,19-Nov-14
CS3278,28-Dec-12
CS1764,24-Oct-13
CS2700,10-Feb-12
CS2621,06-Jan-15
CS2073,21-Feb-13
CS1118,03-Oct-14
CS4935,31-May-11
CS4647,29-Oct-14
CS2099,07-Oct-11
CS3533,17-Jun-11
CS1211,05-Dec-11
CS2751,09-Feb-12
CS2296,22-Apr-13
CS1376,23-May-14
CS2672,23-Mar-13
CS2450,15-Oct-13
CS5718,20-Dec-13
CS5482,13-Sep-14
CS1424,12-Sep-14
CS3276,04-Dec-12
CS5168,30-Apr-12
CS2496,28-Jul-12
CS4275,26-Jan-15
CS4777,23-Mar-14
CS2127,08-Sep-13
CS6010,23-May-11
CS3964,24-Aug-12
CS5478,05-Oct-13
CS1734,07-Jan-13
CS2329,11-Jan-14
CS3849,10-Aug-13
CS5817,24-Jan-14
CS2186,27-Dec-13
CS2972,25-Feb-12
CS4829,10-Mar-14
CS4185,19-Jan-14
CS1260,03-Dec-11
CS3045,26-Jun-12
CS4483,13-Aug-13
CS1900,25-Jan-14
CS5558,30-Sep-11
CS3168,18-Sep-14
CS3628,30-May-12
CS5377,09-Dec-12
CS2325,16-Jun-12
CS5540,20-Feb-13
CS4898,22-Aug-13
CS4103,28-Dec-12
CS4752,03-Mar-15
CS4918,02-Jun-12
CS2063,12-Oct-14
CS2322,31-Mar-13
CS4974,29-Dec-13
CS2672,15-Jul-12
CS4210,08-Mar-13
CS2217,10-Mar-12
CS5637,18-Feb-13
CS4474,16-Apr-13
CS2814,11-Feb-14
CS4001,03-Aug-14
CS2543,12-Apr-12
CS4200,27-Feb-13
CS4834,17-Dec-13
CS5344,04-Oct-11
CS5951,30-Apr-14
CS4135,21-Jul-13
CS4657,03-Mar-15
CS3335,08-Jul-13
CS5483,07-Dec-13
CS3155,20-Jul-11
CS4419,01-Jun-11
CS2651,08-Aug-11
CS2005,05-Oct-11
CS1193,20-Jun-13
CS5512,27-May-14
CS2363,11-Mar-13
CS2641,08-Dec-11
CS2059,27-Oct-14
CS5447,23-Jan-12
CS2221,06-Jun-11
CS3484,11-Dec-12
CS2938,16-Nov-13
CS4479,30-Sep-14
CS2944,13-Apr-13
CS5376,19-Dec-13
CS3085,12-Dec-11
CS3666,07-Oct-13
CS3157,02-Feb-14
CS1262,20-Sep-14
CS5619,27-Jun-11
CS4413,13-Aug-14
CS1281,25-Sep-11
CS1456,10-Apr-14
CS3930,27-Feb-14
CS5239,28-Aug-11
CS6051,08-Aug-11
CS2679,31-Jul-14
CS2404,20-Jan-14
CS2615,17-Dec-14
CS2226,07-Apr-12
CS3980,19-Mar-14
CS2344,10-Jun-14
CS2284,16-Nov-14
CS5578,24-Mar-12
CS1997,22-Feb-12
CS5854,28-Oct-13
CS2233,16-Jul-11
CS6011,15-May-13
CS2186,31-Oct-12
CS1875,08-Apr-14
CS3651,20-Jan-13
CS4808,02-Aug-11
CS5189,29-Jan-13
CS1148,29-Sep-13
CS5467,25-Sep-14
CS2173,22-Jul-11
CS5483,03-Aug-11
CS3592,29-Jul-13
CS5787,13-Jan-12
CS2727,07-Sep-14
CS4651,24-May-11
CS2388,23-Apr-13
CS3812,13-Feb-14
CS3158,27-Jun-14
CS3223,05-Nov-11
CS2706,15-May-12
CS3912,19-Nov-11
CS2894,20-Apr-13
CS5595,31-Oct-13
CS1407,20-Feb-13
CS4520,24-May-13
CS1938,15-May-14
CS3864,12-Jun-13
CS2096,20-Oct-14
CS1334,13-Jul-12
CS3090,26-Nov-12
CS2533,12-Jul-12
CS4099,10-May-14
CS5816,29-Mar-12
CS2380,28-Dec-11
CS1480,04-Jun-12
CS5616,02-Nov-12
CS3660,10-Jun-12
CS2662,17-Jun-13
CS3075,03-Jun-14
CS2199,23-Feb-14
CS1134,06-Nov-13
CS2913,31-Jan-14
CS3420,28-Jun-14
CS5096,18-Dec-13
CS5301,19-Feb-13
CS5249,28-Jun-14
CS5791,15-Mar-15
CS3568,27-Aug-14
CS2791,23-Dec-11
CS1518,23-Jan-14
CS5652,28-Nov-12
CS4558,24-Sep-11
CS2611,11-Jul-14
CS1149,30-Nov-11
CS4967,26-Jan-14
CS4739,05-Oct-13
CS3160,03-Dec-13
CS4662,04-Nov-13
CS4477,01-Jun-14
CS6079,23-Sep-14
CS2289,29-Mar-13
CS5303,22-Aug-13
CS5798,15-Dec-12
CS1622,29-Jun-13
CS5615,06-Jan-14
CS1444,14-Dec-14
CS4278,11-Mar-15
CS4645,11-Dec-11
CS5893,11-Jul-14
CS1117,02-Jun-11
CS1796,27-Sep-11
CS5860,06-Feb-13
CS4057,23-Jan-14
CS1622,22-Jun-11
CS5633,17-Feb-14
CS5394,27-Oct-11
CS4883,12-Aug-14
CS6010,18-Aug-11
CS4266,28-Apr-13
CS4052,29-Oct-13
CS3488,07-Dec-13
CS2996,12-Feb-13
CS2148,15-Nov-11
CS2464,08-Aug-11
CS4389,27-Nov-11
CS3361,13-Sep-13
CS2542,10-Jan-15
CS4981,18-Feb-15
CS4462,12-Aug-14
CS5079,20-Feb-14
CS5884,05-Feb-15
CS2575,23-Nov-13
CS3771,15-Aug-11
CS3756,23-Jun-14
CS5841,24-Feb-13
CS4071,04-Sep-14
CS1763,24-Oct-11
CS2703,05-Mar-15
CS4101,10-May-12
CS4526,15-May-13
CS2434,16-May-12
CS2015,29-Mar-12
CS5461,27-Nov-12
CS1320,13-Jan-12
CS1459,21-Apr-13
CS1766,19-Jun-14
CS4937,09-Sep-12
CS1866,25-Apr-13
CS5508,01-Dec-11
CS5524,16-Mar-15
CS5580,28-Jan-14
CS5053,28-Nov-12
CS1813,20-Oct-11
CS2613,18-Jan-12
CS1606,12-Feb-13
CS2581,21-Jan-15
CS4158,04-Jan-12
CS5599,16-Apr-12
CS5699,14-Nov-13
CS1171,07-Oct-13
CS4487,30-Jan-12
CS2889,26-Aug-11
CS3541,18-Oct-13
CS2512,21-Jun-12
CS5848,17-Nov-13
CS3641,19-Dec-12
CS3961,10-Dec-14
CS4348,29-Feb-12
CS1963,25-Jun-12
CS5533,15-Jul-13
CS4846,07-Jan-12
CS5106,09-Nov-14
CS2793,19-Mar-14
CS2236,01-Oct-14
CS2096,28-Jul-13
CS3998,23-Jan-13
CS4563,30-Aug-14
CS5449,26-Nov-14
CS4565,18-Aug-14
CS5795,08-Aug-11
CS3459,22-May-12
CS2536,23-Jun-11
CS1709,26-Sep-13
CS3515,11-Jun-11
CS1463,03-Apr-13
CS5913,05-Mar-12
CS1968,30-Aug-12
CS5726,26-May-13
CS1907,09-Jan-12
CS2229,03-Apr-13
CS4102,24-Aug-13
CS2718,18-Sep-12
CS3566,02-Mar-15
CS1729,13-Aug-13
CS4207,02-Apr-14
CS1929,26-Oct-13
CS2299,23-Apr-12
CS3354,25-May-13
CS3153,20-Jun-14
CS5764,23-Jan-14
CS5410,28-Jan-13
CS2802,29-Jun-13
CS3782,09-Jan-12
CS5161,25-Jun-11
CS1748,29-Dec-12
CS4096,24-Oct-14
CS3610,21-Feb-15
CS1482,14-Sep-14
CS2219,11-Feb-12
CS5333,27-May-11
CS6094,18-Feb-14
CS4222,06-Dec-12
CS3504,26-Jul-12
CS2750,14-Jun-11
CS4174,23-Nov-11
CS6061,07-Jul-14
CS3695,07-Jul-11
CS1445,13-Dec-14
CS3604,10-Dec-11
CS2834,17-Nov-12
CS5641,19-Feb-13
CS1999,20-Dec-12
CS1603,07-Jun-13
CS4604,12-Nov-11
CS2690,16-Feb-15
CS3791,22-Jul-13
CS3569,14-Sep-13
CS1939,22-Sep-13
CS3067,24-Nov-11
CS5349,19-Aug-11
CS4255,21-Jan-14
CS4448,06-Sep-12
CS5705,17-Oct-12
CS2048,26-Jan-12
CS4903,03-Jan-12
CS3813,05-Jan-14
CS1351,12-Mar-12
CS5641,13-Feb-13
CS4164,15-Oct-11
CS1908,25-Jul-11
CS2819,18-Jul-12
CS2987,20-Apr-14
CS4536,14-Mar-14
CS3086,01-Jan-13
CS3485,23-Jan-12
CS1554,16-Jun-13
CS2103,19-Apr-12
CS5411,13-May-13
CS1705,09-Nov-13
CS5044,24-Jun-13
CS2393,16-Jul-12
CS5405,07-Sep-14
CS5406,11-May-14
CS2368,17-Feb-14
CS4187,21-Mar-13
CS5085,28-Aug-13
CS4206,28-Jun-12
CS3531,03-Jun-11
CS3845,20-Dec-14
CS4146,17-Jul-14
CS2023,02-May-13
CS2879,23-Nov-14
CS2334,19-Apr-14
CS4013,02-May-14
CS2352,29-Feb-12
CS4518,30-Mar-12
CS4837,11-Feb-12
CS3027,08-Nov-12
CS1761,14-Jan-12
CS5647,18-Mar-13
CS3268,28-Dec-11
CS3362,20-Feb-13
CS3289,31-Jul-13
CS2870,28-Dec-13
CS4643,20-Jun-14
CS1688,09-Sep-13
CS3030,08-Oct-13
CS3777,14-Aug-13
CS5247,31-Mar-13
CS4691,19-Jan-13
CS5070,02-Nov-12
CS6092,25-Sep-13
CS5850,06-Apr-13
CS4492,14-Apr-14
CS5366,21-May-13
CS1974,18-Jun-12
CS4152,12-Feb-13
CS2646,10-Jun-11
CS2414,20-Sep-14
CS4550,17-Feb-12
CS2233,01-Feb-12
CS4257,15-Jan-15
CS1714,03-Mar-15
CS4383,08-May-13
CS1487,01-Aug-14
CS1222,16-May-11
CS3327,20-Oct-12
CS5392,25-Nov-14
CS3462,23-Sep-14
CS3272,25-Apr-12
CS5645,15-Jan-12
CS2769,02-Mar-14
CS2200,24-May-12
CS3395,24-Oct-12
CS2372,30-Oct-11
CS2422,04-Feb-14
CS5033,02-Feb-12
CS3099,20-Jun-11
CS3729,16-May-12
CS1375,09-Apr-14
CS1935,21-Aug-14
CS5296,30-Dec-11
CS1679,05-Mar-15
CS2661,04-Feb-14
CS4120,25-Nov-13
CS3620,18-Sep-12
CS3549,08-Dec-13
CS1615,13-Mar-15
CS5086,16-Dec-14
CS1892,27-Aug-11
CS2821,07-Sep-12
CS5901,14-Feb-14
CS4685,01-Nov-11
CS1978,04-Aug-13
CS3916,24-Aug-12
CS3598,30-May-12
CS3305,10-Feb-12
CS1556,22-Aug-14
CS4312,23-Jun-12
CS3793,19-May-13
CS1558,14-Dec-14
CS1834,13-Mar-13
CS5147,09-Feb-15
CS2490,19-May-14
CS3980,21-Dec-12
CS3882,05-Mar-14
CS5719,22-Dec-12
CS5250,12-Nov-11
CS2945,18-Jan-12
CS4393,14-Jul-14
CS2181,30-Aug-11
CS2998,12-Jul-14
CS5153,08-Jan-15
CS3624,22-Jun-13
CS5011,03-Aug-13
CS5202,27-Jul-13
CS3372,17-Feb-13
CS3353,06-Jan-15
CS3806,29-Dec-12
CS4558,08-Sep-14
CS5760,24-Dec-14
CS5988,17-Jan-13
CS2830,30-Jul-14
CS4182,10-Apr-12
CS1621,31-Aug-12
CS1657,11-May-14
CS3469,26-Oct-13
CS3238,27-Aug-12
CS1715,22-Oct-11
CS1369,23-Nov-14
CS2255,04-Dec-14
CS3136,24-May-13
CS3774,07-Oct-12
CS5680,21-Nov-14
CS2670,08-Jun-13
CS3971,11-Jan-14
CS3614,18-Jan-14
CS5533,17-Aug-13
CS4577,11-Sep-14
CS3989,17-Jan-14
CS1768,23-Jun-12
CS2015,18-Sep-11
CS4558,12-Jul-13
CS2964,22-Oct-13
CS3813,05-Nov-14
CS5350,03-Feb-12
CS3311,12-Jan-15
CS1166,25-Aug-12
CS3297,14-Oct-13
CS2189,12-Jan-15
CS3924,14-Aug-11
CS2169,01-Jun-12
CS3476,12-Aug-13
